date,n_pos,R_t
2020-07-09,13.410138248847927,0.9805280881809241
2020-07-10,13.184331797235023,0.9817764563169505
2020-07-11,12.95852534562212,0.9850265944608639
2020-07-12,12.778801843317973,0.9922528089126701
2020-07-13,12.700460829493087,1.0055651740958622
2020-07-14,12.617511520737327,1.015066686300282
2020-07-15,12.525345622119817,1.0195824553007302
2020-07-16,12.419354838709678,1.0199101874694516
2020-07-17,12.202764976958525,1.0099246511165108
2020-07-18,11.96774193548387,0.999091873810596
2020-07-19,11.714285714285714,0.9895149080669766
2020-07-20,11.447004608294932,0.9830276408359596
2020-07-21,11.175115207373272,0.9785336124876266
2020-07-22,10.986175115207372,0.9865416913099581
2020-07-23,10.76036866359447,0.9920785633555655
2020-07-24,10.695852534562212,1.009136875817515
2020-07-25,10.626728110599078,1.0222567678576904
2020-07-26,10.566820276497696,1.0320412042470464
2020-07-27,10.502304147465438,1.0371835416097326
2020-07-28,10.465437788018434,1.0422250137172342
2020-07-29,10.51152073732719,1.0514378029886744
2020-07-30,10.64516129032258,1.0640643410581945
2020-07-31,11.009216589861751,1.0876484752377673
2020-08-01,11.470046082949308,1.1093267281503703
2020-08-02,11.986175115207372,1.1263628696551187
2020-08-03,12.622119815668203,1.1434789459424946
2020-08-04,13.40552995391705,1.1622247704990287
2020-08-05,14.32258064516129,1.180015998557517
2020-08-06,15.552995391705068,1.2051159989901545
2020-08-07,16.824884792626726,1.2241389694209237
2020-08-08,18.179723502304146,1.236903373403514
2020-08-09,19.635944700460833,1.2464168567512086
2020-08-10,21.193548387096776,1.2526025668610725
2020-08-11,22.755760368663594,1.254854903044854
2020-08-12,24.28571428571429,1.2528245819872368
2020-08-13,25.677419354838708,1.245762145895654
2020-08-14,27.059907834101384,1.2409607964420106
2020-08-15,28.506912442396313,1.241311113554885
2020-08-16,29.940092165898616,1.243978651199785
2020-08-17,31.42857142857143,1.2479425952651189
2020-08-18,33.0,1.2539693783109132
2020-08-19,34.5668202764977,1.2593585577956117
2020-08-20,36.11059907834101,1.2615005778653596
2020-08-21,37.55760368663595,1.2614388920314772
2020-08-22,38.935483870967744,1.2511414306697561
2020-08-23,40.26728110599079,1.24070553998815
2020-08-24,41.51152073732719,1.2262718043241683
2020-08-25,42.6589861751152,1.2128161660200518
2020-08-26,43.68663594470046,1.1995995300200308
2020-08-27,44.705069124423964,1.1900726999486582
2020-08-28,45.82027649769586,1.1837146464426371
2020-08-29,46.85253456221198,1.1747914032419249
2020-08-30,47.94930875576036,1.1664624490819253
2020-08-31,49.19815668202766,1.1549927797720867
2020-09-01,50.74654377880185,1.1530697286022271
2020-09-02,52.55760368663594,1.1573983550414173
2020-09-03,54.64055299539171,1.1635865819073594
2020-09-04,56.774193548387096,1.165488987619091
2020-09-05,58.91705069124424,1.162998791695882
2020-09-06,60.8479262672811,1.1527026112315881
2020-09-07,62.66820276497696,1.143374496678336
2020-09-08,64.38248847926268,1.134827313036033
2020-09-09,66.10599078341014,1.1284025263051223
2020-09-10,67.74654377880185,1.1224484658978846
2020-09-11,69.37327188940091,1.1186122745672258
2020-09-12,70.98617511520737,1.1165015075610412
2020-09-13,72.79723502304147,1.118464100135856
2020-09-14,74.49769585253456,1.1195962000369915
2020-09-15,76.24884792626729,1.120515215531663
2020-09-16,78.09216589861751,1.1222116775180166
2020-09-17,79.815668202765,1.1218436778738161
2020-09-18,81.35483870967742,1.1187688837655125
2020-09-19,82.86635944700461,1.1159884239754694
2020-09-20,84.38709677419355,1.1143292299638432
2020-09-21,86.28571428571428,1.1181239275793302
2020-09-22,88.03225806451613,1.1201164027056032
2020-09-23,89.84331797235022,1.1224141430905923
2020-09-24,91.76036866359446,1.1252298691132578
2020-09-25,93.91705069124424,1.130338889223624
2020-09-26,96.18894009216591,1.1362022003405428
2020-09-27,98.35023041474655,1.1393101580656237
2020-09-28,100.18894009216591,1.1362208200002892
2020-09-29,102.08294930875576,1.1335687852282699
2020-09-30,103.72811059907833,1.1274706715022245
2020-10-01,104.99078341013825,1.1149103595642855
2020-10-02,105.93548387096774,1.0992450001871703
2020-10-03,106.81566820276497,1.0862491892328257
2020-10-04,107.52073732718894,1.0752261578434716
2020-10-05,108.45622119815668,1.0705982149374862
2020-10-06,109.65437788018433,1.0708766665385099
2020-10-07,111.17050691244239,1.074698929073125
2020-10-08,112.93087557603687,1.0798288847057638
2020-10-09,114.73271889400921,1.0837141719693444
2020-10-10,116.22119815668202,1.0835449339264693
2020-10-11,117.62672811059909,1.082016895941246
2020-10-12,118.83870967741936,1.0792734341632484
2020-10-13,119.88018433179725,1.0760883976321203
2020-10-14,120.66820276497695,1.0717682181902635
2020-10-15,121.46082949308756,1.0690094175547324
2020-10-16,122.14285714285715,1.0663328795523952
2020-10-17,122.87096774193549,1.0648703827496788
2020-10-18,123.73732718894009,1.0653247313521943
2020-10-19,124.95852534562212,1.0690567351895768
2020-10-20,126.35023041474653,1.073579242879173
2020-10-21,128.0184331797235,1.0789372557868606
2020-10-22,130.07834101382488,1.0847498325788374
2020-10-23,133.35023041474656,1.0972968603411393
2020-10-24,137.25345622119818,1.1099596571791814
2020-10-25,141.58525345622118,1.1200950159766168
2020-10-26,146.98617511520737,1.1305777369715628
2020-10-27,153.32258064516128,1.1410890525318762
2020-10-28,161.1198156682028,1.1540303722256982
2020-10-29,169.76958525345623,1.1664261165461838
2020-10-30,179.52534562211983,1.1777436502833212
2020-10-31,190.09677419354838,1.1878236137443035
2020-11-01,201.23502304147468,1.1956919600228406
2020-11-02,213.0921658986175,1.202073116133275
2020-11-03,226.07834101382488,1.2069669304458517
2020-11-04,239.70967741935485,1.2099952993767176
2020-11-05,253.7373271889401,1.2094552370341285
2020-11-06,267.5115207373272,1.2050449453024263
2020-11-07,280.93548387096774,1.198460113104654
2020-11-08,294.4746543778802,1.1930810807297134
2020-11-09,308.258064516129,1.1900854158805085
2020-11-10,321.88018433179724,1.1893867442007193
2020-11-11,335.42396313364054,1.1895054916772654
2020-11-12,349.3225806451613,1.1914327122507098
2020-11-13,363.63594470046087,1.194826465597188
2020-11-14,378.07834101382485,1.1985783144291184
2020-11-15,392.7373271889401,1.202300961508321
2020-11-16,407.48387096774195,1.2050992873636566
2020-11-17,422.2718894009216,1.2062587681644306
2020-11-18,436.94470046082955,1.2060293047478534
2020-11-19,451.0414746543779,1.2030580697580442
2020-11-20,464.18894009216586,1.198107540140126
2020-11-21,476.64516129032256,1.1915540273889262
2020-11-22,487.8571428571429,1.180983671431089
2020-11-23,497.48847926267285,1.1650622425438462
2020-11-24,505.44700460829495,1.147936027958096
2020-11-25,512.2626728110599,1.1326637207627028
2020-11-26,517.442396313364,1.1160277532962417
2020-11-27,521.331797235023,1.100284114266572
2020-11-28,523.6267281105991,1.0844057464046437
2020-11-29,525.0138248847926,1.0715819004995717
2020-11-30,524.5069124423964,1.0583577056656903
2020-12-01,523.0460829493087,1.0472199517256184
2020-12-02,520.5990783410138,1.0376897100559286
2020-12-03,517.0599078341013,1.0290041459591055
2020-12-04,511.87557603686633,1.0193930398422903
2020-12-05,505.95852534562215,1.0113826850988008
2020-12-06,499.41013824884794,1.0052062779652127
2020-12-07,492.94930875576034,1.00201490316264
2020-12-08,486.61290322580646,1.0008874312296554
2020-12-09,480.1428571428571,1.000535886687192
2020-12-10,473.5576036866359,1.000455977926529
2020-12-11,467.4377880184332,1.001405171290337
2020-12-12,461.4654377880184,1.0024878029702906
2020-12-13,455.4377880184332,1.0032588711066364
2020-12-14,449.3963133640553,1.0038659145843662
2020-12-15,443.6175115207373,1.0049030338715248
2020-12-16,437.73271889400917,1.0054481489244136
2020-12-17,431.7603686635944,1.005560423831745
2020-12-18,425.97235023041475,1.0061378976189816
2020-12-19,420.47465437788014,1.007309516798082
2020-12-20,415.37788018433173,1.0089656082018779
2020-12-21,411.45622119815675,1.012521647246238
2020-12-22,408.50691244239636,1.017391870315416
2020-12-23,406.7695852534562,1.023562003539338
2020-12-24,404.9078341013825,1.0273652224163456
2020-12-25,403.221198156682,1.0295947107692613
2020-12-26,402.89861751152074,1.0337224856925988
2020-12-27,403.5576036866359,1.0390380457647046
2020-12-28,405.2718894009216,1.0453414053476946
2020-12-29,407.86635944700464,1.0517582583484186
2020-12-30,410.93548387096774,1.0571676059690425
2020-12-31,415.4055299539171,1.0637373403277453
2021-01-01,420.3640552995392,1.0693486658209586
2021-01-02,426.02764976958525,1.0746358340507023
2021-01-03,432.14746543778807,1.0791877909475354
2021-01-04,439.3041474654378,1.0843761397895577
2021-01-05,446.82949308755764,1.088542714767752
2021-01-06,454.5253456221198,1.0912976156260332
2021-01-07,463.38709677419354,1.0946515419526306
2021-01-08,473.51612903225805,1.0989384947670902
2021-01-09,482.9769585253456,1.100547121695369
2021-01-10,492.221198156682,1.1006169484697539
2021-01-11,499.9907834101382,1.0978473125130432
2021-01-12,506.6728110599078,1.093734470577196
2021-01-13,512.1059907834101,1.0884091856023805
2021-01-14,516.0230414746544,1.0817455694518654
2021-01-15,518.552995391705,1.0742101713624024
2021-01-16,520.4193548387096,1.067566192054529
2021-01-17,521.3410138248848,1.0612515252689123
2021-01-18,521.0414746543779,1.054233296383544
2021-01-19,519.479262672811,1.0463379694782404
2021-01-20,517.3594470046083,1.0393494658866482
2021-01-21,514.3917050691244,1.0324943125508925
2021-01-22,510.5622119815668,1.0256619678766157
2021-01-23,505.8479262672811,1.018806167325395
2021-01-24,501.60368663594465,1.015296788663323
2021-01-25,497.92626728110594,1.0146255392688424
2021-01-26,493.221198156682,1.0121405169106346
2021-01-27,487.88479262672814,1.0087055113020222
2021-01-28,481.53917050691246,1.0034970326689072
2021-01-29,474.38709677419354,0.9976716849031593
2021-01-30,466.82488479262673,0.9924627726377412
2021-01-31,458.5806451612903,0.987620871887488
2021-02-01,449.778801843318,0.9829124913312859
2021-02-02,440.7834101382488,0.9795789994124855
2021-02-03,431.5990783410138,0.9771017630171858
2021-02-04,421.5299539170507,0.9736797857693453
2021-02-05,410.98617511520735,0.9703051397290854
2021-02-06,400.221198156682,0.9678573904168353
2021-02-07,387.97695852534565,0.9635922327300318
2021-02-08,374.24423963133637,0.9577270523740024
2021-02-09,360.9170506912443,0.9540222942001164
2021-02-10,347.57603686635946,0.9517292732588015
2021-02-11,335.65437788018437,0.9528760419234112
2021-02-12,324.61290322580646,0.9552102738189331
2021-02-13,314.6543778801843,0.9588238535158399
2021-02-14,305.9769585253456,0.9636622928857373
2021-02-15,298.60829493087556,0.9699725432004616
2021-02-16,292.0783410138249,0.9766116128138492
2021-02-17,286.5576036866359,0.9834093055207371
2021-02-18,282.11059907834107,0.9907770086849366
2021-02-19,279.10138248847926,0.9999627758828715
2021-02-20,276.7281105990784,1.0083490516360563
2021-02-21,275.1290322580645,1.0163586009908936
2021-02-22,274.2027649769585,1.0238748874842485
2021-02-23,274.17511520737327,1.0319136228586137
2021-02-24,274.96774193548384,1.0400589418700563
2021-02-25,277.0691244239631,1.049756337486988
2021-02-26,280.1889400921659,1.0595339516502107
2021-02-27,284.12442396313367,1.0683964629679958
2021-02-28,289.13364055299536,1.0771033590679513
2021-03-01,294.9585253456221,1.0849650096509462
2021-03-02,301.84792626728114,1.0927509492676701
2021-03-03,309.6728110599078,1.099975318703687
2021-03-04,318.1520737327189,1.106467311829138
2021-03-05,327.51612903225805,1.1123235329426466
2021-03-06,337.35023041474653,1.1170976324164614
2021-03-07,348.16129032258067,1.1221819859769975
2021-03-08,360.3594470046083,1.1281750084151523
2021-03-09,373.18433179723496,1.1331390719929597
2021-03-10,386.99539170506915,1.1380472281260834
2021-03-11,401.7142857142857,1.1428447536426862
2021-03-12,417.68202764976957,1.1481861448381532
2021-03-13,434.97235023041475,1.153887677272016
2021-03-14,452.8018433179724,1.1583504688687905
2021-03-15,472.0230414746544,1.1634844433759493
2021-03-16,492.2672811059908,1.16841471112022
2021-03-17,513.4746543778801,1.1729654256072095
2021-03-18,535.7557603686636,1.1767446914880955
2021-03-19,558.110599078341,1.1786647498493983
2021-03-20,580.2903225806451,1.1792168436579742
2021-03-21,602.0599078341013,1.1782449692006285
2021-03-22,623.4101382488479,1.1755938507035006
2021-03-23,644.4331797235023,1.1727292918069405
2021-03-24,664.9124423963134,1.1693747246433048
2021-03-25,684.2304147465438,1.1648387734428132
2021-03-26,702.4147465437787,1.1587047414059757
2021-03-27,719.4562211981568,1.151523730063003
2021-03-28,734.6682027649769,1.142198270254348
2021-03-29,748.0506912442396,1.1321942984872182
2021-03-30,760.1244239631336,1.1225657941590088
2021-03-31,770.5115207373273,1.1130639898475536
2021-04-01,779.1105990783409,1.1037468777603825
2021-04-02,785.9170506912443,1.0942502146965503
2021-04-03,791.8617511520737,1.0859202278051618
2021-04-04,798.2764976958525,1.081080263797639
2021-04-05,803.0322580645161,1.0755852463010787
2021-04-06,807.5852534562213,1.0715480667854158
2021-04-07,811.5023041474656,1.067785760315274
2021-04-08,814.7373271889401,1.0639405511429867
2021-04-09,817.2949308755759,1.0601947195394772
2021-04-10,818.405529953917,1.055481405649254
2021-04-11,817.5069124423964,1.0492449401695363
2021-04-12,815.5760368663595,1.0431889416910296
2021-04-13,811.041474654378,1.0353462306874075
2021-04-14,804.7880184331797,1.027348246301306
2021-04-15,796.3133640552995,1.0186443049800558
2021-04-16,786.2626728110598,1.0104526222900887
2021-04-17,774.5207373271888,1.0025535084021164
2021-04-18,761.331797235023,0.9954584724045227
2021-04-19,747.1566820276497,0.989270589920257
2021-04-20,732.8202764976959,0.9849327306192344
2021-04-21,718.4193548387096,0.9820556920698056
2021-04-22,703.6221198156682,0.9796534488589649
2021-04-23,688.6912442396313,0.9777128078250469
2021-04-24,673.8202764976959,0.9763586059487646
2021-04-25,659.6129032258065,0.9761615044277755
2021-04-26,645.5576036866361,0.9760532700881411
2021-04-27,631.7603686635945,0.976082400321923
2021-04-28,618.2073732718894,0.9757945975654686
2021-04-29,605.5437788018432,0.9763392013904567
2021-04-30,593.1059907834101,0.9767364485428583
2021-05-01,581.4009216589862,0.9777368466267194
2021-05-02,570.7373271889402,0.9797339975831456
2021-05-03,561.0138248847926,0.9826301632039212
2021-05-04,551.1612903225806,0.9845482789114717
2021-05-05,540.8479262672811,0.9854603081534354
2021-05-06,531.6635944700461,0.9879382938158644
2021-05-07,522.2857142857143,0.989512483768748
2021-05-08,513.1797235023042,0.991348488218689
2021-05-09,503.65898617511516,0.9921935649296401
2021-05-10,494.1428571428571,0.9926927630540565
2021-05-11,484.9953917050691,0.9932587898047086
2021-05-12,476.5023041474654,0.9940694507819476
2021-05-13,466.9308755760369,0.9922198463010067
2021-05-14,458.6036866359447,0.9922006396795752
2021-05-15,450.8986175115207,0.9927983103617938
2021-05-16,443.8801843317973,0.9941711376040296
2021-05-17,435.9032258064516,0.9920725970509711
2021-05-18,429.2165898617511,0.9927683207567685
2021-05-19,423.5023041474654,0.9961800153889828
2021-05-20,419.9447004608295,1.004803089777165
2021-05-21,417.8433179723503,1.0154702884199782
2021-05-22,416.5483870967742,1.024966515272054
2021-05-23,415.91705069124424,1.0324311893588758
2021-05-24,416.5253456221198,1.0398139168875793
2021-05-25,416.8110599078341,1.043723183425094
2021-05-26,416.41013824884794,1.0441704873597948
2021-05-27,415.33640552995394,1.0422196633414051
2021-05-28,413.01843317972344,1.0375011192463819
2021-05-29,410.5437788018433,1.0331159171062283
2021-05-30,407.58986175115206,1.0286293962551933
2021-05-31,404.7741935483871,1.0257566852500475
2021-06-01,401.93548387096774,1.0239132440548522
2021-06-02,398.8709677419355,1.0222225913258434
2021-06-03,395.29493087557603,1.0195286894691569
2021-06-04,391.4101382488479,1.0164030755882476
2021-06-05,386.926267281106,1.0123545458648084
2021-06-06,381.8479262672811,1.007716782587156
2021-06-07,376.13364055299536,1.0020896896365594
2021-06-08,369.15207373271886,0.9938298292989791
2021-06-09,361.51612903225805,0.9853930182293947
2021-06-10,353.4516129032258,0.9776927541481902
2021-06-11,345.0599078341014,0.9706634110468946
2021-06-12,337.12442396313367,0.966802180386747
2021-06-13,329.9769585253456,0.9660992480388625
2021-06-14,322.9585253456221,0.9667612800125217
2021-06-15,316.37327188940094,0.9684135465589495
2021-06-16,310.1566820276497,0.9708673238986343
2021-06-17,305.4884792626728,0.9767736943304077
2021-06-18,300.36405529953913,0.9804850854529898
2021-06-19,294.60829493087556,0.9812430349958857
2021-06-20,287.4654377880184,0.9768846346833634
2021-06-21,279.1428571428571,0.9695538192048263
2021-06-22,270.63133640552996,0.9646516249533789
