date,n_pos,R_t
2020-04-14,94.71428571428571,0.9050700303055124
2020-04-15,94.28571428571429,0.9447195900489538
2020-04-16,91.0,0.9502215194594033
2020-04-17,96.71428571428571,1.0415224381163366
2020-04-18,88.0,0.9638855855291983
2020-04-19,82.14285714285714,0.9157800853666305
2020-04-20,83.14285714285714,0.952521235331664
2020-04-21,76.85714285714286,0.9119726069194654
2020-04-22,73.14285714285714,0.9006156552330696
2020-04-23,71.57142857142857,0.9194853818341989
2020-04-24,63.714285714285715,0.857659320795354
2020-04-25,60.285714285714285,0.8543201878694632
2020-04-26,60.42857142857143,0.9087003222341569
2020-04-27,58.57142857142857,0.9328358208955222
2020-04-28,54.57142857142857,0.9079457134028949
2020-04-29,49.142857142857146,0.852286804419999
2020-04-30,44.857142857142854,0.8207862818904225
2020-05-01,43.42857142857143,0.8492569002123143
2020-05-02,43.142857142857146,0.9048146927524945
2020-05-03,44.142857142857146,0.98304329844431
2020-05-04,40.42857142857143,0.9353825813915055
2020-05-05,39.57142857142857,0.9446831730441307
2020-05-06,39.57142857142857,0.9740145574738917
2020-05-07,38.142857142857146,0.9658515410215599
2020-05-08,38.0,0.9850392534439344
2020-05-09,36.285714285714285,0.9613201120278555
2020-05-10,31.714285714285715,0.8609990691901955
2020-05-11,28.857142857142858,0.8154038671133895
2020-05-12,25.285714285714285,0.7612248408739034
2020-05-13,22.428571428571427,0.7358110324787926
2020-05-14,21.714285714285715,0.7876872052650672
2020-05-15,19.0,0.7636655948553056
2020-05-16,19.285714285714285,0.8566533409480296
2020-05-17,18.142857142857142,0.875439443027504
2020-05-18,17.0,0.8787476000590754
2020-05-19,17.142857142857142,0.9366219169528569
2020-05-20,17.142857142857142,0.9818360333824253
2020-05-21,15.714285714285714,0.9285051067780872
2020-05-22,16.142857142857142,0.9814991748458264
2020-05-23,15.142857142857142,0.9460062472110665
2020-05-24,15.428571428571429,0.9920088178561588
2020-05-25,15.571428571428571,1.022130532633158
2020-05-26,14.428571428571429,0.961904761904762
2020-05-27,14.285714285714286,0.968054211035818
2020-05-28,14.571428571428571,1.0094012864918358
2020-05-29,13.142857142857142,0.9280742459396751
2020-05-30,12.285714285714286,0.8883379816134698
2020-05-31,12.285714285714286,0.9244329786090509
2020-06-01,10.714285714285714,0.8442143178748311
2020-06-02,13.428571428571429,1.1155945881794447
2020-06-03,12.571428571428571,1.0660205935796485
2020-06-04,12.714285714285714,1.0778733196076056
2020-06-05,14.714285714285714,1.227359389895138
2020-06-06,15.857142857142858,1.2838306731436504
2020-06-07,16.285714285714285,1.24101894186806
2020-06-08,18.0,1.2830957230142566
2020-06-09,15.428571428571429,1.0301411674933234
2020-06-10,15.714285714285714,1.0140117994100293
2020-06-11,14.857142857142858,0.9520322226290737
2020-06-12,12.428571428571429,0.8132361189007292
2020-06-13,12.285714285714286,0.8418167580266247
2020-06-14,11.857142857142858,0.8701121710871159
2020-06-15,11.714285714285714,0.9217625899280574
2020-06-16,15.0,1.2414282336249705
2020-06-17,15.142857142857142,1.248527679623086
2020-06-18,15.428571428571429,1.2122572679313057
2020-06-19,16.142857142857142,1.1929898648648651
2020-06-20,16.0,1.1266472185896792
2020-06-21,15.714285714285714,1.0640355968272395
2020-06-22,17.142857142857142,1.1361484567316797
2020-06-23,13.857142857142858,0.9014869888475836
2020-06-24,14.714285714285714,0.9661382609511302
2020-06-25,15.285714285714286,1.0275617017190053
2020-06-26,15.857142857142858,1.0905875417567301
2020-06-27,16.428571428571427,1.1239249413604377
2020-06-28,16.0,1.0769230769230769
2020-06-29,15.714285714285714,1.0406811731315042
2020-06-30,15.428571428571429,1.0119940029985008
2020-07-01,13.571428571428571,0.8926054683829748
2020-07-02,12.428571428571429,0.8392013118549244
2020-07-03,10.714285714285714,0.7625050833672223
2020-07-04,9.571428571428571,0.7386990077177508
2020-07-05,9.571428571428571,0.8148868888348334
2020-07-06,7.857142857142857,0.7372654155495979
2020-07-07,7.714285714285714,0.7996446023989339
2020-07-08,8.142857142857142,0.9275834011391373
2020-07-09,8.0,0.9795347210075215
2020-07-10,8.428571428571429,1.068840579710145
2020-07-11,8.714285714285714,1.114766081871345
2020-07-12,9.285714285714286,1.1760448706350641
2020-07-13,10.0,1.2259194395796846
2020-07-14,9.714285714285714,1.1363636363636362
2020-07-15,9.0,1.0101010101010102
2020-07-16,8.428571428571429,0.9319222871584268
2020-07-17,8.285714285714286,0.9318766066838047
2020-07-18,7.857142857142857,0.912711583139728
2020-07-19,7.571428571428571,0.9153713298791017
2020-07-20,7.857142857142857,0.9918845807033364
2020-07-21,7.571428571428571,0.987332339791356
2020-07-22,9.857142857142858,1.3122860403195131
2020-07-23,10.142857142857142,1.3077914901455148
2020-07-24,11.857142857142858,1.4302946751680163
2020-07-25,12.571428571428571,1.3728549141965676
2020-07-26,13.428571428571429,1.3308792297890417
2020-07-27,13.857142857142858,1.25
2020-07-28,15.285714285714286,1.2802105766929888
2020-07-29,17.428571428571427,1.362519544337726
2020-07-30,19.857142857142858,1.4321038532866268
2020-07-31,26.714285714285715,1.7431021625652499
2020-08-01,27.857142857142858,1.5646313086736743
2020-08-02,28.428571428571427,1.36732169850213
2020-08-03,30.428571428571427,1.2931034482758619
2020-08-04,33.857142857142854,1.319819568970318
2020-08-05,38.0,1.3664149586479686
2020-08-06,46.0,1.515365428961363
2020-08-07,47.142857142857146,1.3893566857527786
2020-08-08,50.142857142857146,1.3232799245994344
2020-08-09,53.142857142857146,1.2744527047860494
2020-08-10,56.714285714285715,1.2605975931159308
